1606176000000,30.9994,35.14,30.7934,33.9407,7296367.369,1606262399999,240609850.8251635,572451,3757417.827,123960683.7018773,0
1606262400000,33.9451,35.4338,30.439,31.2953,4589237.082,1606348799999,152462923.2455184,416580,2325880.915,77371613.145979,0
1606348800000,31.295,31.7708,26.35,28.2356,6241853.013,1606435199999,179684915.4319223,579228,2986345.323,85941795.3593218,0
1606435200000,28.2354,28.7175,27.2042,28.4606,2317359.795,1606521599999,65177587.3842698,241590,1218099.201,34262091.4479924,0
1606521600000,28.4606,29.6175,27.9,29.1766,2636652.594,1606607999999,76333840.0852929,199459,1330936.195,38556482.9521749,0
1606608000000,29.1552,30.45,28.8544,30.1045,2857702.301,1606694399999,84748920.1725558,176612,1162678.118,34388649.3257958,0
1606694400000,30.1003,31.5999,29.723,31.4935,2978036.229,1606780799999,91534747.055381,242039,1512863.138,46472017.8179125,0
1606780800000,31.4935,31.8875,29.17,30.1996,3139022.083,1606867199999,96681205.6214727,311551,1435299.979,44193362.4619928,0
1606867200000,30.2003,30.9993,29.5306,30.2875,2360296.308,1606953599999,71525356.850704,191861,1165310.762,35323192.8874485,0
1606953600000,30.2724,30.793,29.8568,30.7065,1924462.466,1607039999999,58447530.6808109,152875,822959.118,25002819.3813699,0
1607040000000,30.7099,31.1371,28.7051,29.0231,2064574.445,1607126399999,61840679.7646827,216245,971679.158,29124178.6506524,0
1607126400000,29.0315,30.0588,28.6588,29.728,1836870.147,1607212799999,53893876.3625983,177713,872479.239,25612862.4044572,0
1607212800000,29.7296,30.1819,29.0124,29.5026,1330813.899,1607299199999,39419545.0689589,133765,611269.776,18111875.0669489,0
1607299200000,29.4912,29.6685,29.06,29.37,1219543.166,1607385599999,35795857.6573833,114943,624858.115,18341832.9326417,0
1607385600000,29.3705,29.4998,27.45,27.6705,1844102.056,1607471999999,52562094.3021941,217658,890379.541,25357260.7243902,0
1607472000000,27.6705,28.3853,26.9244,28.1452,1635344.181,1607558399999,45454697.5386896,182482,816041.729,22689360.2938392,0
1607558400000,28.144,28.2997,27.39,27.6926,1344683.627,1607644799999,37402211.1035569,118644,585650.619,16286547.5696264,0
1607644800000,27.695,27.77,26.7273,27.3419,1244803.112,1607731199999,33839924.1542774,144598,607185.235,16504169.1325074,0
1607731200000,27.349,28.23,27.2542,28.1603,1293965.518,1607817599999,36058480.5872906,112495,495849.334,13816897.5805211,0
1607817600000,28.1603,29.2628,28.0,29.1571,1639495.816,1607903999999,47146012.390196,137327,652113.422,18732608.1141783,0
1607904000000,29.1599,30.1884,28.6669,30.0338,2028334.088,1607990399999,59668479.1810639,200800,962144.732,28297532.85801,0
1607990400000,30.0338,30.379,29.3069,29.5053,1624791.814,1608076799999,48398355.2235207,176586,742663.07,22136116.5203677,0
1608076800000,29.5059,30.614,29.0265,30.5577,2161816.842,1608163199999,64494864.3794064,231879,1168336.576,34865669.0567135,0
1608163200000,30.5524,31.5489,29.6891,30.2255,3274786.131,1608249599999,100846680.8674189,320109,1677504.006,51665049.9456326,0
1608249600000,30.2254,31.2172,29.61,30.9882,2045326.343,1608335999999,62443342.4142675,200766,1036938.84,31665031.4038501,0
1608336000000,30.9858,34.2307,30.8812,33.3167,4117460.293,1608422399999,134985674.648901,356909,2175383.691,71310443.4407859,0
1608422400000,33.3018,35.69,32.5899,34.3148,4477498.818,1608508799999,153515421.8136417,346574,2400677.577,82392268.6336403,0
1608508800000,34.3072,35.6,31.4871,32.05,4558115.88,1608595199999,152823799.8311665,387995,2262210.258,75953752.2598064,0
1608595200000,32.05,33.8,30.4719,33.5151,3563635.673,1608681599999,115167307.8079382,359713,1769897.418,57240620.9843231,0
1608681600000,33.5112,34.505,30.0,31.1843,3940926.442,1608767999999,128877133.6917357,431164,1953068.546,64055386.8085537,0
1608768000000,31.1698,32.7589,30.0,32.4895,2999570.853,1608854399999,94739220.627289,317894,1510622.972,47732450.4863114,0
1608854400000,32.4947,33.4954,31.7313,33.1996,2596272.905,1608940799999,84844896.3175845,237471,1199832.98,39215113.3603179,0
1608940800000,33.1996,34.0495,32.51,33.6361,2418941.544,1609027199999,80768632.4381237,280678,1195320.551,39922638.2827846,0
1609027200000,33.651,34.99,31.8601,33.674,3747872.718,1609113599999,126569474.2263928,383603,1841524.918,62195798.2273215,0
1609113600000,33.6741,36.15,33.3105,35.951,4121783.103,1609199999999,145163638.0339237,365388,2213040.449,78000373.635263,0
1609200000000,35.9507,39.9999,35.3015,39.0667,7022548.487,1609286399999,266651443.8007531,626216,3752689.246,142503967.0938527,0
